Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,CDS,1627074,1627207,,+,2
NC_000001.11,BestRefSeq,CDS,1627296,1627444,,+,0
NC_000001.11,BestRefSeq,CDS,1627673,1627829,,+,1
NC_000001.11,BestRefSeq,CDS,1628019,1628179,,+,0
NC_000001.11,BestRefSeq,CDS,1628273,1628399,,+,1
NC_000001.11,BestRefSeq,CDS,1628489,1628722,,+,0
NC_000001.11,BestRefSeq,CDS,1629133,1629311,,+,0
NC_000001.11,BestRefSeq,CDS,1629385,1629566,,+,1
NC_000001.11,BestRefSeq,CDS,1629639,1629704,,+,2
NC_000001.11,BestRefSeq,CDS,1630292,1630530,,+,2
NC_000001.11,BestRefSeq,CDS,1623453,1623699,,+,0
NC_000001.11,BestRefSeq,CDS,1623774,1623945,,+,2
NC_000001.11,BestRefSeq,CDS,1624795,1624901,,+,1
NC_000001.11,BestRefSeq,CDS,1625286,1625428,,+,2
NC_000001.11,BestRefSeq,CDS,1625546,1625653,,+,0
NC_000001.11,BestRefSeq,CDS,1626650,1626754,,+,0
NC_000001.11,BestRefSeq,CDS,1626837,1626999,,+,0
NC_000001.11,BestRefSeq,CDS,1627074,1627207,,+,2
NC_000001.11,BestRefSeq,CDS,1627296,1627444,,+,0
NC_000001.11,BestRefSeq,CDS,1627673,1627829,,+,1
NC_000001.11,BestRefSeq,CDS,1628019,1628179,,+,0
NC_000001.11,BestRefSeq,CDS,1628273,1628399,,+,1
NC_000001.11,BestRefSeq,CDS,1628489,1628722,,+,0
NC_000001.11,BestRefSeq,CDS,1629133,1629311,,+,0
NC_000001.11,BestRefSeq,CDS,1629385,1629566,,+,1
NC_000001.11,BestRefSeq,CDS,1629639,1629704,,+,2
NC_000001.11,BestRefSeq,CDS,1630292,1630530,,+,2
NC_000001.11,BestRefSeq,CDS,1623453,1623699,,+,0
NC_000001.11,BestRefSeq,CDS,1623774,1623945,,+,2
NC_000001.11,BestRefSeq,CDS,1624795,1624901,,+,1
NC_000001.11,BestRefSeq,CDS,1624991,1625185,,+,2
NC_000001.11,BestRefSeq,CDS,1625286,1625428,,+,2
NC_000001.11,BestRefSeq,CDS,1625546,1625653,,+,0
NC_000001.11,BestRefSeq,CDS,1626650,1626754,,+,0
NC_000001.11,BestRefSeq,CDS,1626837,1626999,,+,0
NC_000001.11,BestRefSeq,CDS,1627074,1627207,,+,2
NC_000001.11,BestRefSeq,CDS,1627296,1627444,,+,0
NC_000001.11,BestRefSeq,CDS,1627673,1627829,,+,1
NC_000001.11,BestRefSeq,CDS,1628019,1628179,,+,0
NC_000001.11,BestRefSeq,CDS,1628273,1628399,,+,1
NC_000001.11,BestRefSeq,CDS,1628489,1628722,,+,0
NC_000001.11,BestRefSeq,CDS,1629133,1629311,,+,0
NC_000001.11,BestRefSeq,CDS,1629385,1629566,,+,1
NC_000001.11,BestRefSeq,CDS,1629639,1629704,,+,2
NC_000001.11,BestRefSeq,CDS,1630292,1630530,,+,2
NC_000001.11,BestRefSeq,CDS,1623453,1623699,,+,0
NC_000001.11,BestRefSeq,CDS,1623774,1623945,,+,2
NC_000001.11,BestRefSeq,CDS,1624795,1624901,,+,1
NC_000001.11,BestRefSeq,CDS,1625286,1625428,,+,2
NC_000001.11,BestRefSeq,CDS,1625546,1625653,,+,0
NC_000001.11,BestRefSeq,CDS,1626650,1626754,,+,0
NC_000001.11,BestRefSeq,CDS,1626837,1626999,,+,0
NC_000001.11,BestRefSeq,CDS,1627074,1627207,,+,2
NC_000001.11,BestRefSeq,CDS,1627296,1627444,,+,0
NC_000001.11,BestRefSeq,CDS,1627673,1627829,,+,1
NC_000001.11,BestRefSeq,CDS,1628019,1628179,,+,0
NC_000001.11,BestRefSeq,CDS,1628273,1628399,,+,1
NC_000001.11,BestRefSeq,CDS,1628489,1628722,,+,0
NC_000001.11,BestRefSeq,CDS,1629133,1629311,,+,0
NC_000001.11,BestRefSeq,CDS,1629639,1629704,,+,1
NC_000001.11,BestRefSeq,CDS,1630292,1630301,,+,1
NC_000001.11,BestRefSeq,CDS,1632219,1632374,,+,0
NC_000001.11,BestRefSeq,CDS,1632783,1632913,,+,0
NC_000001.11,BestRefSeq,CDS,1632981,1633120,,+,1
NC_000001.11,BestRefSeq,CDS,1633188,1633355,,+,2
NC_000001.11,BestRefSeq,CDS,1633748,1633912,,+,2
NC_000001.11,BestRefSeq,CDS,1633989,1634099,,+,2
NC_000001.11,BestRefSeq,CDS,1634202,1634328,,+,2
NC_000001.11,BestRefSeq,CDS,1634451,1634625,,+,1
NC_000001.11,BestRefSeq,CDS,1915281,1915307,,+,0
NC_000001.11,BestRefSeq,CDS,1915685,1915735,,+,0
NC_000001.11,BestRefSeq,CDS,1916441,1916615,,+,0
NC_000001.11,BestRefSeq,CDS,1916752,1916896,,+,2
NC_000001.11,BestRefSeq,CDS,1916974,1917074,,+,1
NC_000001.11,BestRefSeq,CDS,1917147,1917193,,+,2
NC_000001.11,BestRefSeq,CDS,1915281,1915307,,+,0
NC_000001.11,BestRefSeq,CDS,1916441,1916615,,+,0
NC_000001.11,BestRefSeq,CDS,1916752,1916896,,+,2
NC_000001.11,BestRefSeq,CDS,1916974,1917074,,+,1
NC_000001.11,BestRefSeq,CDS,1917147,1917193,,+,2
NC_000001.11,BestRefSeq,CDS,2019424,2019491,,+,0
NC_000001.11,BestRefSeq,CDS,2024942,2025054,,+,1
NC_000001.11,BestRefSeq,CDS,2025334,2025401,,+,2
NC_000001.11,BestRefSeq,CDS,2025518,2025738,,+,0
NC_000001.11,BestRefSeq,CDS,2027577,2027659,,+,1
NC_000001.11,BestRefSeq,CDS,2028155,2028292,,+,2
NC_000001.11,BestRefSeq,CDS,2029111,2029266,,+,2
NC_000001.11,BestRefSeq,CDS,2029551,2029762,,+,2
NC_000001.11,BestRefSeq,CDS,2029983,2030282,,+,0
NC_000001.11,BestRefSeq,CDS,2050631,2050701,,+,0
NC_000001.11,BestRefSeq,CDS,2055441,2055562,,+,1
NC_000001.11,BestRefSeq,CDS,2056484,2056573,,+,2
NC_000001.11,BestRefSeq,CDS,2059541,2059591,,+,2
NC_000001.11,BestRefSeq,CDS,2135262,2135347,,+,2
NC_000001.11,BestRefSeq,CDS,2144210,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2144339,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169494,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2150814,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2144339,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169494,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2144339,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2150814,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2074254,2074275,,+,0
NC_000001.11,BestRefSeq,CDS,2135262,2135347,,+,2
NC_000001.11,BestRefSeq,CDS,2144210,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2144339,2144341,,+,0
NC_000001.11,BestRefSeq,CDS,2146027,2146108,,+,0
NC_000001.11,BestRefSeq,CDS,2148872,2148924,,+,2
NC_000001.11,BestRefSeq,CDS,2150790,2150978,,+,0
NC_000001.11,BestRefSeq,CDS,2155995,2156092,,+,0
NC_000001.11,BestRefSeq,CDS,2169518,2169604,,+,1
NC_000001.11,BestRefSeq,CDS,2172055,2172190,,+,1
NC_000001.11,BestRefSeq,CDS,2172301,2172388,,+,0
NC_000001.11,BestRefSeq,CDS,2173897,2174016,,+,2
NC_000001.11,BestRefSeq,CDS,2174754,2174833,,+,2
NC_000001.11,BestRefSeq,CDS,2175224,2175313,,+,0
NC_000001.11,BestRefSeq,CDS,2184583,2184698,,+,0
NC_000001.11,BestRefSeq,CDS,2184922,2185009,,+,1
NC_000001.11,BestRefSeq,CDS,2228767,2229735,,+,0
NC_000001.11,BestRefSeq,CDS,2302978,2303103,,+,0
NC_000001.11,BestRefSeq,CDS,2303285,2303400,,+,0
NC_000001.11,BestRefSeq,CDS,2303840,2304102,,+,1
NC_000001.11,BestRefSeq,CDS,2304293,2304585,,+,2
NC_000001.11,BestRefSeq,CDS,2306020,2306250,,+,0
NC_000001.11,BestRefSeq,CDS,2306577,2306765,,+,0
NC_000001.11,BestRefSeq,CDS,2395791,2395871,,+,0
NC_000001.11,BestRefSeq,CDS,2397116,2397220,,+,0
NC_000001.11,BestRefSeq,CDS,2399415,2399514,,+,0
NC_000001.11,BestRefSeq,CDS,2400857,2400935,,+,2
NC_000001.11,BestRefSeq,CDS,2402207,2402342,,+,1
NC_000001.11,BestRefSeq,CDS,2403035,2403124,,+,0
NC_000001.11,BestRefSeq,CDS,2467620,2467662,,+,0
NC_000001.11,BestRefSeq,CDS,2478476,2478622,,+,2
NC_000001.11,BestRefSeq,CDS,2479734,2479977,,+,2
NC_000001.11,BestRefSeq,CDS,2480183,2480312,,+,1
NC_000001.11,BestRefSeq,CDS,2484448,2484618,,+,0
NC_000001.11,BestRefSeq,CDS,2486907,2487000,,+,0
NC_000001.11,BestRefSeq,CDS,2487173,2487376,,+,2
NC_000001.11,BestRefSeq,CDS,2487598,2487718,,+,2
NC_000001.11,BestRefSeq,CDS,2489207,2489378,,+,1
NC_000001.11,BestRefSeq,CDS,2489760,2489867,,+,0
NC_000001.11,BestRefSeq,CDS,2491192,2491335,,+,0
NC_000001.11,BestRefSeq,CDS,2494856,2494948,,+,0
NC_000001.11,BestRefSeq,CDS,2495488,2495570,,+,0
NC_000001.11,BestRefSeq,CDS,2496607,2496704,,+,1
NC_000001.11,BestRefSeq,CDS,2496828,2497010,,+,2
NC_000001.11,BestRefSeq,CDS,2497502,2497609,,+,2
NC_000001.11,BestRefSeq,CDS,2498523,2498647,,+,2
NC_000001.11,BestRefSeq,CDS,2498744,2498828,,+,0
NC_000001.11,BestRefSeq,CDS,2499084,2499230,,+,2
NC_000001.11,BestRefSeq,CDS,2499641,2499720,,+,2
NC_000001.11,BestRefSeq,CDS,2502112,2502910,,+,0
NC_000001.11,BestRefSeq,CDS,2503617,2503627,,+,2
NC_000001.11,BestRefSeq,CDS,2476589,2476712,,+,0
NC_000001.11,BestRefSeq,CDS,2478476,2478622,,+,2
NC_000001.11,BestRefSeq,CDS,2479734,2479977,,+,2
NC_000001.11,BestRefSeq,CDS,2480183,2480312,,+,1
NC_000001.11,BestRefSeq,CDS,2484448,2484618,,+,0
NC_000001.11,BestRefSeq,CDS,2486907,2487000,,+,0
NC_000001.11,BestRefSeq,CDS,2487173,2487376,,+,2
NC_000001.11,BestRefSeq,CDS,2487598,2487718,,+,2
NC_000001.11,BestRefSeq,CDS,2489207,2489378,,+,1
NC_000001.11,BestRefSeq,CDS,2489760,2489867,,+,0
NC_000001.11,BestRefSeq,CDS,2491192,2491335,,+,0
NC_000001.11,BestRefSeq,CDS,2494856,2494948,,+,0
NC_000001.11,BestRefSeq,CDS,2495488,2495570,,+,0
NC_000001.11,BestRefSeq,CDS,2496607,2496704,,+,1
NC_000001.11,BestRefSeq,CDS,2496828,2497010,,+,2
NC_000001.11,BestRefSeq,CDS,2497502,2497609,,+,2
NC_000001.11,BestRefSeq,CDS,2498523,2498647,,+,2
NC_000001.11,BestRefSeq,CDS,2498744,2498828,,+,0
NC_000001.11,BestRefSeq,CDS,2499084,2499230,,+,2
NC_000001.11,BestRefSeq,CDS,2499641,2499720,,+,2
NC_000001.11,BestRefSeq,CDS,2502112,2502409,,+,0
NC_000001.11,BestRefSeq,CDS,2503922,2505213,,+,2
NC_000001.11,BestRefSeq,CDS,2477521,2477704,,+,0
NC_000001.11,BestRefSeq,CDS,2478476,2478622,,+,2
NC_000001.11,BestRefSeq,CDS,2479734,2479977,,+,2
NC_000001.11,BestRefSeq,CDS,2480183,2480312,,+,1
NC_000001.11,BestRefSeq,CDS,2484448,2484618,,+,0
NC_000001.11,BestRefSeq,CDS,2486907,2487000,,+,0
NC_000001.11,BestRefSeq,CDS,2487173,2487376,,+,2
NC_000001.11,BestRefSeq,CDS,2487598,2487718,,+,2
NC_000001.11,BestRefSeq,CDS,2489207,2489378,,+,1
NC_000001.11,BestRefSeq,CDS,2489760,2489867,,+,0
NC_000001.11,BestRefSeq,CDS,2491192,2491335,,+,0
NC_000001.11,BestRefSeq,CDS,2494856,2494948,,+,0
NC_000001.11,BestRefSeq,CDS,2495488,2495570,,+,0
NC_000001.11,BestRefSeq,CDS,2496607,2496704,,+,1
NC_000001.11,BestRefSeq,CDS,2496828,2497010,,+,2
NC_000001.11,BestRefSeq,CDS,2497502,2497609,,+,2
NC_000001.11,BestRefSeq,CDS,2498523,2498647,,+,2
NC_000001.11,BestRefSeq,CDS,2498744,2498828,,+,0
NC_000001.11,BestRefSeq,CDS,2499084,2499230,,+,2
NC_000001.11,BestRefSeq,CDS,2499641,2499720,,+,2
NC_000001.11,BestRefSeq,CDS,2502112,2502409,,+,0
NC_000001.11,BestRefSeq,CDS,2503945,2503985,,+,2
NC_000001.11,BestRefSeq,CDS,2556665,2556733,,+,0
NC_000001.11,BestRefSeq,CDS,2557726,2557834,,+,0
NC_000001.11,BestRefSeq,CDS,2558343,2558468,,+,2
NC_000001.11,BestRefSeq,CDS,2559823,2559978,,+,2
NC_000001.11,BestRefSeq,CDS,2560624,2560714,,+,2
NC_000001.11,BestRefSeq,CDS,2561673,2561815,,+,1
NC_000001.11,BestRefSeq,CDS,2562865,2562896,,+,2
NC_000001.11,BestRefSeq,CDS,2563148,2563273,,+,0
NC_000001.11,BestRefSeq,CDS,2556665,2556733,,+,0
NC_000001.11,BestRefSeq,CDS,2557726,2557834,,+,0
NC_000001.11,BestRefSeq,CDS,2558343,2558468,,+,2
NC_000001.11,BestRefSeq,CDS,2559823,2559978,,+,2
NC_000001.11,BestRefSeq,CDS,2560624,2560714,,+,2
NC_000001.11,BestRefSeq,CDS,2562865,2562868,,+,1
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588336,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588550,2588625,,+,0
NC_000001.11,BestRefSeq,CDS,2588922,2589040,,+,2
NC_000001.11,BestRefSeq,CDS,2589410,2589427,,+,0
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588390,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588530,2588625,,+,0
NC_000001.11,BestRefSeq,CDS,2588954,2589040,,+,0
NC_000001.11,BestRefSeq,CDS,2589410,2589427,,+,0
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588390,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588550,2588625,,+,0
NC_000001.11,BestRefSeq,CDS,2588922,2589040,,+,2
NC_000001.11,BestRefSeq,CDS,2589410,2589427,,+,0
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588390,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588550,2588625,,+,0
NC_000001.11,BestRefSeq,CDS,2588954,2589040,,+,2
NC_000001.11,BestRefSeq,CDS,2589410,2589414,,+,2
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588390,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588954,2589040,,+,0
NC_000001.11,BestRefSeq,CDS,2589410,2589427,,+,0
NC_000001.11,BestRefSeq,CDS,2586886,2586948,,+,0
NC_000001.11,BestRefSeq,CDS,2587091,2587295,,+,0
NC_000001.11,BestRefSeq,CDS,2587741,2587792,,+,2
NC_000001.11,BestRefSeq,CDS,2588390,2588453,,+,1
NC_000001.11,BestRefSeq,CDS,2588957,2589040,,+,0
NC_000001.11,BestRefSeq,CDS,2589410,2589427,,+,0
NC_000001.11,BestRefSeq,CDS,3021687,3022820,,+,0
NC_000001.11,BestRefSeq,CDS,3069260,3069296,,+,0
NC_000001.11,BestRefSeq,CDS,3186125,3186474,,+,2
NC_000001.11,BestRefSeq,CDS,3244087,3244137,,+,0
NC_000001.11,BestRefSeq,CDS,3385152,3385286,,+,0
NC_000001.11,BestRefSeq,CDS,3396491,3396593,,+,0
NC_000001.11,BestRefSeq,CDS,3402791,3402998,,+,2
NC_000001.11,BestRefSeq,CDS,3404739,3404886,,+,1
NC_000001.11,BestRefSeq,CDS,3405495,3405648,,+,0
NC_000001.11,BestRefSeq,CDS,3411384,3412800,,+,2
NC_000001.11,BestRefSeq,CDS,3414560,3414647,,+,1
NC_000001.11,BestRefSeq,CDS,3417828,3417997,,+,0
NC_000001.11,BestRefSeq,CDS,3418667,3418744,,+,1
NC_000001.11,BestRefSeq,CDS,3425581,3425750,,+,1
NC_000001.11,BestRefSeq,CDS,3426051,3426225,,+,2
NC_000001.11,BestRefSeq,CDS,3430872,3431108,,+,1
NC_000001.11,BestRefSeq,CDS,3431966,3432140,,+,1
NC_000001.11,BestRefSeq,CDS,3433677,3433811,,+,0
NC_000001.11,BestRefSeq,CDS,3069260,3069296,,+,0
NC_000001.11,BestRefSeq,CDS,3186125,3186474,,+,2
NC_000001.11,BestRefSeq,CDS,3244087,3244137,,+,0
NC_000001.11,BestRefSeq,CDS,3385152,3385286,,+,0
NC_000001.11,BestRefSeq,CDS,3396491,3396593,,+,0
NC_000001.11,BestRefSeq,CDS,3402791,3402998,,+,2
NC_000001.11,BestRefSeq,CDS,3404739,3404886,,+,1
NC_000001.11,BestRefSeq,CDS,3405495,3405648,,+,0
NC_000001.11,BestRefSeq,CDS,3411384,3412800,,+,2
NC_000001.11,BestRefSeq,CDS,3414560,3414647,,+,1
NC_000001.11,BestRefSeq,CDS,3417828,3417997,,+,0
NC_000001.11,BestRefSeq,CDS,3418667,3418744,,+,1
NC_000001.11,BestRefSeq,CDS,3425581,3425750,,+,1
NC_000001.11,BestRefSeq,CDS,3426051,3426225,,+,2
NC_000001.11,BestRefSeq,CDS,3430872,3431108,,+,1
NC_000001.11,BestRefSeq,CDS,3431966,3432140,,+,1
NC_000001.11,BestRefSeq,CDS,3433734,3433811,,+,0
NC_000001.11,BestRefSeq,CDS,3463085,3463672,,+,0
NC_000001.11,BestRefSeq,CDS,3466148,3466193,,+,0
NC_000001.11,BestRefSeq,CDS,3467168,3467337,,+,2
NC_000001.11,BestRefSeq,CDS,3468880,3468936,,+,0
NC_000001.11,BestRefSeq,CDS,3469433,3469593,,+,0
NC_000001.11,BestRefSeq,CDS,3473078,3473230,,+,1
NC_000001.11,BestRefSeq,CDS,3473393,3473522,,+,1
NC_000001.11,BestRefSeq,CDS,3474708,3474782,,+,0
NC_000001.11,BestRefSeq,CDS,3475970,3476062,,+,0
NC_000001.11,BestRefSeq,CDS,3477875,3478026,,+,0
NC_000001.11,BestRefSeq,CDS,3478424,3478612,,+,1
NC_000001.11,BestRefSeq,CDS,3479517,3479590,,+,1
NC_000001.11,BestRefSeq,CDS,3479812,3479913,,+,2
NC_000001.11,BestRefSeq,CDS,3480448,3480587,,+,2
NC_000001.11,BestRefSeq,CDS,3625073,3625273,,+,0
NC_000001.11,BestRefSeq,CDS,3625424,3625515,,+,0
NC_000001.11,BestRefSeq,CDS,3625713,3625889,,+,1
NC_000001.11,BestRefSeq,CDS,3627500,3627653,,+,1
NC_000001.11,BestRefSeq,CDS,3628409,3628603,,+,0
NC_000001.11,BestRefSeq,CDS,3682366,3682430,,+,0
NC_000001.11,BestRefSeq,CDS,3683060,3683180,,+,1
NC_000001.11,BestRefSeq,CDS,3707549,3707791,,+,0
NC_000001.11,BestRefSeq,CDS,3722021,3722207,,+,0
NC_000001.11,BestRefSeq,CDS,3723354,3723469,,+,2
NC_000001.11,BestRefSeq,CDS,3727115,3727224,,+,0
NC_000001.11,BestRefSeq,CDS,3727628,3727770,,+,1
NC_000001.11,BestRefSeq,CDS,3728129,3728217,,+,2
NC_000001.11,BestRefSeq,CDS,3729327,3729448,,+,0
NC_000001.11,BestRefSeq,CDS,3730000,3730148,,+,1
NC_000001.11,BestRefSeq,CDS,3730927,3731065,,+,2
NC_000001.11,BestRefSeq,CDS,3731463,3731556,,+,1
NC_000001.11,BestRefSeq,CDS,3732747,3733079,,+,0
NC_000001.11,BestRefSeq,CDS,3682366,3682430,,+,0
NC_000001.11,BestRefSeq,CDS,3683060,3683180,,+,1
NC_000001.11,BestRefSeq,CDS,3707549,3707791,,+,0
NC_000001.11,BestRefSeq,CDS,3722021,3722207,,+,0
NC_000001.11,BestRefSeq,CDS,3723354,3723469,,+,2
NC_000001.11,BestRefSeq,CDS,3727115,3727224,,+,0
NC_000001.11,BestRefSeq,CDS,3727628,3727770,,+,1
NC_000001.11,BestRefSeq,CDS,3728129,3728217,,+,2
NC_000001.11,BestRefSeq,CDS,3729327,3729448,,+,0
NC_000001.11,BestRefSeq,CDS,3730000,3730148,,+,1
NC_000001.11,BestRefSeq,CDS,3730927,3731065,,+,2
NC_000001.11,BestRefSeq,CDS,3732747,3732762,,+,1
NC_000001.11,BestRefSeq,CDS,3682366,3682430,,+,0
NC_000001.11,BestRefSeq,CDS,3683060,3683180,,+,1
NC_000001.11,BestRefSeq,CDS,3707549,3707791,,+,0
NC_000001.11,BestRefSeq,CDS,3722021,3722207,,+,0
NC_000001.11,BestRefSeq,CDS,3723354,3723469,,+,2
NC_000001.11,BestRefSeq,CDS,3727115,3727224,,+,0
NC_000001.11,BestRefSeq,CDS,3727628,3727770,,+,1
NC_000001.11,BestRefSeq,CDS,3728129,3728217,,+,2
NC_000001.11,BestRefSeq,CDS,3729327,3729448,,+,0
NC_000001.11,BestRefSeq,CDS,3730927,3731065,,+,1
NC_000001.11,BestRefSeq,CDS,3731463,3731555,,+,0
NC_000001.11,BestRefSeq,CDS,3682366,3682430,,+,0
NC_000001.11,BestRefSeq,CDS,3683060,3683180,,+,1
NC_000001.11,BestRefSeq,CDS,3707549,3707791,,+,0
NC_000001.11,BestRefSeq,CDS,3722021,3722207,,+,0
NC_000001.11,BestRefSeq,CDS,3723354,3723469,,+,2
NC_000001.11,BestRefSeq,CDS,3727115,3727224,,+,0
