Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,exon,1526461,1526531,,+,
NC_000001.11,BestRefSeq,exon,1527695,1527862,,+,
NC_000001.11,BestRefSeq,exon,1529223,1529331,,+,
NC_000001.11,BestRefSeq,exon,1533926,1534685,,+,
NC_000001.11,BestRefSeq,exon,1512162,1512473,,+,
NC_000001.11,BestRefSeq,exon,1516012,1516088,,+,
NC_000001.11,BestRefSeq,exon,1517311,1517412,,+,
NC_000001.11,BestRefSeq,exon,1517716,1517775,,+,
NC_000001.11,BestRefSeq,exon,1518921,1518990,,+,
NC_000001.11,BestRefSeq,exon,1520141,1520306,,+,
NC_000001.11,BestRefSeq,exon,1520548,1520617,,+,
NC_000001.11,BestRefSeq,exon,1522744,1522899,,+,
NC_000001.11,BestRefSeq,exon,1523511,1523567,,+,
NC_000001.11,BestRefSeq,exon,1523839,1523964,,+,
NC_000001.11,BestRefSeq,exon,1524273,1524397,,+,
NC_000001.11,BestRefSeq,exon,1525240,1525291,,+,
NC_000001.11,BestRefSeq,exon,1526461,1526531,,+,
NC_000001.11,BestRefSeq,exon,1527695,1527862,,+,
NC_000001.11,BestRefSeq,exon,1529223,1529331,,+,
NC_000001.11,BestRefSeq,exon,1533926,1534685,,+,
NC_000001.11,BestRefSeq,exon,1512530,1512690,,+,
NC_000001.11,BestRefSeq,exon,1516012,1516088,,+,
NC_000001.11,BestRefSeq,exon,1517311,1517412,,+,
NC_000001.11,BestRefSeq,exon,1517716,1517775,,+,
NC_000001.11,BestRefSeq,exon,1518921,1518990,,+,
NC_000001.11,BestRefSeq,exon,1520141,1520306,,+,
NC_000001.11,BestRefSeq,exon,1520548,1520617,,+,
NC_000001.11,BestRefSeq,exon,1522744,1522899,,+,
NC_000001.11,BestRefSeq,exon,1523511,1523567,,+,
NC_000001.11,BestRefSeq,exon,1523839,1523964,,+,
NC_000001.11,BestRefSeq,exon,1524273,1524397,,+,
NC_000001.11,BestRefSeq,exon,1525240,1525291,,+,
NC_000001.11,BestRefSeq,exon,1526461,1526531,,+,
NC_000001.11,BestRefSeq,exon,1527695,1527862,,+,
NC_000001.11,BestRefSeq,exon,1529223,1529331,,+,
NC_000001.11,BestRefSeq,exon,1533926,1534685,,+,
NC_000001.11,BestRefSeq,exon,1599433,1599616,,+,
NC_000001.11,BestRefSeq,exon,1600657,1600706,,+,
NC_000001.11,BestRefSeq,exon,1606873,1607210,,+,
NC_000001.11,BestRefSeq,exon,1615500,1615633,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623389,1623482,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1624991,1625185,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625546,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629385,1629566,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1615855,1616100,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1617078,1617323,,+,
NC_000001.11,BestRefSeq,exon,1615500,1615633,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623389,1623699,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1624991,1625185,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625546,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629385,1629566,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1615500,1615633,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623389,1623699,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1624991,1625185,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625558,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629385,1629566,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1615500,1615633,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623389,1623699,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625546,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629385,1629566,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1615500,1615633,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623431,1623699,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1624991,1625185,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625546,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629385,1629566,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1615855,1616100,,+,
NC_000001.11,BestRefSeq,exon,1616508,1616614,,+,
NC_000001.11,BestRefSeq,exon,1623431,1623699,,+,
NC_000001.11,BestRefSeq,exon,1623774,1623945,,+,
NC_000001.11,BestRefSeq,exon,1624795,1624901,,+,
NC_000001.11,BestRefSeq,exon,1625286,1625428,,+,
NC_000001.11,BestRefSeq,exon,1625546,1625653,,+,
NC_000001.11,BestRefSeq,exon,1626650,1626754,,+,
NC_000001.11,BestRefSeq,exon,1626837,1626999,,+,
NC_000001.11,BestRefSeq,exon,1627074,1627207,,+,
NC_000001.11,BestRefSeq,exon,1627296,1627444,,+,
NC_000001.11,BestRefSeq,exon,1627673,1627829,,+,
NC_000001.11,BestRefSeq,exon,1628019,1628179,,+,
NC_000001.11,BestRefSeq,exon,1628273,1628399,,+,
NC_000001.11,BestRefSeq,exon,1628489,1628722,,+,
NC_000001.11,BestRefSeq,exon,1629133,1629311,,+,
NC_000001.11,BestRefSeq,exon,1629639,1629704,,+,
NC_000001.11,BestRefSeq,exon,1630292,1630605,,+,
NC_000001.11,BestRefSeq,exon,1632173,1632374,,+,
NC_000001.11,BestRefSeq,exon,1632783,1632913,,+,
NC_000001.11,BestRefSeq,exon,1632981,1633120,,+,
NC_000001.11,BestRefSeq,exon,1633188,1633355,,+,
NC_000001.11,BestRefSeq,exon,1633748,1633912,,+,
NC_000001.11,BestRefSeq,exon,1633989,1634099,,+,
NC_000001.11,BestRefSeq,exon,1634202,1634328,,+,
NC_000001.11,BestRefSeq,exon,1634451,1634654,,+,
NC_000001.11,BestRefSeq,exon,1699939,1700072,,+,
NC_000001.11,BestRefSeq,exon,1700347,1700514,,+,
NC_000001.11,BestRefSeq,exon,1700907,1701071,,+,
NC_000001.11,BestRefSeq,exon,1701148,1701258,,+,
NC_000001.11,BestRefSeq,exon,1701361,1701487,,+,
NC_000001.11,BestRefSeq,exon,1701608,1701808,,+,
NC_000001.11,BestRefSeq,exon,1891180,1891383,,+,
NC_000001.11,BestRefSeq,exon,1891900,1892726,,+,
NC_000001.11,BestRefSeq,exon,1891180,1891383,,+,
NC_000001.11,BestRefSeq,exon,1892028,1892726,,+,
NC_000001.11,BestRefSeq,exon,1915260,1915307,,+,
NC_000001.11,BestRefSeq,exon,1915685,1915735,,+,
NC_000001.11,BestRefSeq,exon,1916441,1916615,,+,
NC_000001.11,BestRefSeq,exon,1916752,1916896,,+,
NC_000001.11,BestRefSeq,exon,1916974,1917074,,+,
NC_000001.11,BestRefSeq,exon,1917147,1917296,,+,
NC_000001.11,BestRefSeq,exon,1915260,1915307,,+,
NC_000001.11,BestRefSeq,exon,1916441,1916615,,+,
NC_000001.11,BestRefSeq,exon,1916752,1916896,,+,
NC_000001.11,BestRefSeq,exon,1916974,1917074,,+,
NC_000001.11,BestRefSeq,exon,1917147,1917296,,+,
NC_000001.11,BestRefSeq,exon,2019345,2019491,,+,
NC_000001.11,BestRefSeq,exon,2024942,2025054,,+,
NC_000001.11,BestRefSeq,exon,2025334,2025401,,+,
NC_000001.11,BestRefSeq,exon,2025518,2025738,,+,
NC_000001.11,BestRefSeq,exon,2027577,2027659,,+,
NC_000001.11,BestRefSeq,exon,2028155,2028292,,+,
NC_000001.11,BestRefSeq,exon,2029111,2029266,,+,
NC_000001.11,BestRefSeq,exon,2029551,2029762,,+,
NC_000001.11,BestRefSeq,exon,2029983,2030758,,+,
NC_000001.11,BestRefSeq,exon,2073664,2073929,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2181832,2181914,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2050411,2050701,,+,
NC_000001.11,BestRefSeq,exon,2055441,2055562,,+,
NC_000001.11,BestRefSeq,exon,2056484,2056573,,+,
NC_000001.11,BestRefSeq,exon,2059541,2059591,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2073664,2073929,,+,
NC_000001.11,BestRefSeq,exon,2098347,2098555,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169494,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2073664,2073929,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146305,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2073664,2073929,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169494,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2073664,2073929,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2074071,2074275,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146305,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2074071,2074275,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2104716,2104895,,+,
NC_000001.11,BestRefSeq,exon,2135262,2135347,,+,
NC_000001.11,BestRefSeq,exon,2144210,2144341,,+,
NC_000001.11,BestRefSeq,exon,2146027,2146108,,+,
NC_000001.11,BestRefSeq,exon,2148872,2148924,,+,
NC_000001.11,BestRefSeq,exon,2150790,2150978,,+,
NC_000001.11,BestRefSeq,exon,2155995,2156092,,+,
NC_000001.11,BestRefSeq,exon,2169518,2169604,,+,
NC_000001.11,BestRefSeq,exon,2172055,2172190,,+,
NC_000001.11,BestRefSeq,exon,2172301,2172388,,+,
NC_000001.11,BestRefSeq,exon,2173897,2174016,,+,
NC_000001.11,BestRefSeq,exon,2174754,2174833,,+,
NC_000001.11,BestRefSeq,exon,2175224,2175313,,+,
NC_000001.11,BestRefSeq,exon,2184583,2184698,,+,
NC_000001.11,BestRefSeq,exon,2184922,2185395,,+,
NC_000001.11,BestRefSeq,exon,2189798,2192458,,+,
NC_000001.11,BestRefSeq,exon,2228319,2229735,,+,
NC_000001.11,BestRefSeq,exon,2302978,2303103,,+,
NC_000001.11,BestRefSeq,exon,2303285,2303400,,+,
NC_000001.11,BestRefSeq,exon,2303840,2304102,,+,
NC_000001.11,BestRefSeq,exon,2304293,2304585,,+,
NC_000001.11,BestRefSeq,exon,2306020,2306250,,+,
NC_000001.11,BestRefSeq,exon,2306577,2310213,,+,
NC_000001.11,BestRefSeq,exon,2391841,2391958,,+,
NC_000001.11,BestRefSeq,exon,2395784,2395871,,+,
NC_000001.11,BestRefSeq,exon,2397116,2397220,,+,
NC_000001.11,BestRefSeq,exon,2399415,2399514,,+,
NC_000001.11,BestRefSeq,exon,2400857,2400935,,+,
NC_000001.11,BestRefSeq,exon,2402207,2402342,,+,
NC_000001.11,BestRefSeq,exon,2403035,2405436,,+,
NC_000001.11,BestRefSeq,exon,2467451,2467662,,+,
NC_000001.11,BestRefSeq,exon,2478476,2478622,,+,
NC_000001.11,BestRefSeq,exon,2479734,2479977,,+,
NC_000001.11,BestRefSeq,exon,2480183,2480312,,+,
NC_000001.11,BestRefSeq,exon,2484448,2484618,,+,
NC_000001.11,BestRefSeq,exon,2486907,2487000,,+,
NC_000001.11,BestRefSeq,exon,2487173,2487376,,+,
NC_000001.11,BestRefSeq,exon,2487598,2487718,,+,
NC_000001.11,BestRefSeq,exon,2489207,2489378,,+,
NC_000001.11,BestRefSeq,exon,2489760,2489867,,+,
NC_000001.11,BestRefSeq,exon,2491192,2491335,,+,
NC_000001.11,BestRefSeq,exon,2494856,2494948,,+,
NC_000001.11,BestRefSeq,exon,2495488,2495570,,+,
NC_000001.11,BestRefSeq,exon,2496607,2496704,,+,
NC_000001.11,BestRefSeq,exon,2496828,2497010,,+,
NC_000001.11,BestRefSeq,exon,2497502,2497609,,+,
NC_000001.11,BestRefSeq,exon,2498523,2498647,,+,
NC_000001.11,BestRefSeq,exon,2498744,2498828,,+,
NC_000001.11,BestRefSeq,exon,2499084,2499230,,+,
NC_000001.11,BestRefSeq,exon,2499641,2499720,,+,
NC_000001.11,BestRefSeq,exon,2502112,2502910,,+,
NC_000001.11,BestRefSeq,exon,2503617,2505532,,+,
NC_000001.11,BestRefSeq,exon,2476289,2476712,,+,
NC_000001.11,BestRefSeq,exon,2478476,2478622,,+,
NC_000001.11,BestRefSeq,exon,2479734,2479977,,+,
NC_000001.11,BestRefSeq,exon,2480183,2480312,,+,
NC_000001.11,BestRefSeq,exon,2484448,2484618,,+,
NC_000001.11,BestRefSeq,exon,2486907,2487000,,+,
NC_000001.11,BestRefSeq,exon,2487173,2487376,,+,
NC_000001.11,BestRefSeq,exon,2487598,2487718,,+,
NC_000001.11,BestRefSeq,exon,2489207,2489378,,+,
NC_000001.11,BestRefSeq,exon,2489760,2489867,,+,
NC_000001.11,BestRefSeq,exon,2491192,2491335,,+,
NC_000001.11,BestRefSeq,exon,2494856,2494948,,+,
NC_000001.11,BestRefSeq,exon,2495488,2495570,,+,
NC_000001.11,BestRefSeq,exon,2496607,2496704,,+,
NC_000001.11,BestRefSeq,exon,2496828,2497010,,+,
NC_000001.11,BestRefSeq,exon,2497502,2497609,,+,
NC_000001.11,BestRefSeq,exon,2498523,2498647,,+,
NC_000001.11,BestRefSeq,exon,2498744,2498828,,+,
NC_000001.11,BestRefSeq,exon,2499084,2499230,,+,
NC_000001.11,BestRefSeq,exon,2499641,2499720,,+,
NC_000001.11,BestRefSeq,exon,2502112,2502409,,+,
NC_000001.11,BestRefSeq,exon,2503922,2505532,,+,
NC_000001.11,BestRefSeq,exon,2476315,2477704,,+,
NC_000001.11,BestRefSeq,exon,2478476,2478622,,+,
NC_000001.11,BestRefSeq,exon,2479734,2479977,,+,
NC_000001.11,BestRefSeq,exon,2480183,2480312,,+,
NC_000001.11,BestRefSeq,exon,2484448,2484618,,+,
NC_000001.11,BestRefSeq,exon,2486907,2487000,,+,
NC_000001.11,BestRefSeq,exon,2487173,2487376,,+,
NC_000001.11,BestRefSeq,exon,2487598,2487718,,+,
NC_000001.11,BestRefSeq,exon,2489207,2489378,,+,
NC_000001.11,BestRefSeq,exon,2489760,2489867,,+,
NC_000001.11,BestRefSeq,exon,2491192,2491335,,+,
NC_000001.11,BestRefSeq,exon,2494856,2494948,,+,
NC_000001.11,BestRefSeq,exon,2495488,2495570,,+,
NC_000001.11,BestRefSeq,exon,2496607,2496704,,+,
NC_000001.11,BestRefSeq,exon,2496828,2497010,,+,
NC_000001.11,BestRefSeq,exon,2497502,2497609,,+,
NC_000001.11,BestRefSeq,exon,2498523,2498647,,+,
NC_000001.11,BestRefSeq,exon,2498744,2498828,,+,
NC_000001.11,BestRefSeq,exon,2499084,2499230,,+,
NC_000001.11,BestRefSeq,exon,2499641,2499720,,+,
NC_000001.11,BestRefSeq,exon,2502112,2502409,,+,
NC_000001.11,BestRefSeq,exon,2503945,2505530,,+,
NC_000001.11,BestRefSeq,exon,2556371,2556733,,+,
NC_000001.11,BestRefSeq,exon,2557726,2557834,,+,
NC_000001.11,BestRefSeq,exon,2558343,2558468,,+,
NC_000001.11,BestRefSeq,exon,2559823,2559978,,+,
NC_000001.11,BestRefSeq,exon,2560624,2560714,,+,
NC_000001.11,BestRefSeq,exon,2561673,2561815,,+,
NC_000001.11,BestRefSeq,exon,2562865,2562896,,+,
NC_000001.11,BestRefSeq,exon,2563148,2563829,,+,
NC_000001.11,BestRefSeq,exon,2556371,2556733,,+,
NC_000001.11,BestRefSeq,exon,2557726,2557834,,+,
NC_000001.11,BestRefSeq,exon,2558343,2558468,,+,
NC_000001.11,BestRefSeq,exon,2559823,2559978,,+,
NC_000001.11,BestRefSeq,exon,2560624,2560714,,+,
NC_000001.11,BestRefSeq,exon,2562865,2562896,,+,
NC_000001.11,BestRefSeq,exon,2563148,2563829,,+,
NC_000001.11,BestRefSeq,exon,2566535,2566605,,+,
NC_000001.11,BestRefSeq,exon,2581560,2581650,,+,
NC_000001.11,BestRefSeq,exon,2583370,2583495,,+,
NC_000001.11,BestRefSeq,exon,2584125,2584534,,+,
NC_000001.11,BestRefSeq,exon,2586523,2586591,,+,
NC_000001.11,BestRefSeq,exon,2587091,2587295,,+,
NC_000001.11,BestRefSeq,exon,2587741,2587792,,+,
NC_000001.11,BestRefSeq,exon,2588390,2588453,,+,
NC_000001.11,BestRefSeq,exon,2588550,2588625,,+,
NC_000001.11,BestRefSeq,exon,2588922,2589040,,+,
NC_000001.11,BestRefSeq,exon,2589410,2591468,,+,
NC_000001.11,BestRefSeq,exon,2586523,2586591,,+,
NC_000001.11,BestRefSeq,exon,2587091,2587295,,+,
NC_000001.11,BestRefSeq,exon,2587741,2587792,,+,
NC_000001.11,BestRefSeq,exon,2588390,2588453,,+,
NC_000001.11,BestRefSeq,exon,2588550,2588625,,+,
NC_000001.11,BestRefSeq,exon,2588954,2589040,,+,
